id,sex,age,edu,drink
14722,1,6,1,6
14723,2,3,7,5
14724,2,2,6,5
14725,1,3,6,3
14726,2,7,3,6
14727,1,2,2,4
14728,2,7,4,7
14729,2,2,6,4
14730,2,6,4,7
14731,1,2,3,3
14732,1,6,6,3
14733,1,7,2,5
14734,1,6,3,1
14735,1,5,6,5
14736,1,2,3,3
14737,2,1,6,6
14738,2,4,1,5
14739,2,2,3,4
14740,1,1,2,5
14741,1,3,2,2
14742,1,2,2,7
14743,1,6,6,2
14744,1,5,5,5
14745,2,4,1,4
14746,1,5,7,4
14747,2,5,2,7
14748,2,3,6,5
14749,1,3,5,3
14750,2,4,1,7
14751,2,6,3,6
14752,1,2,4,3
14753,2,2,2,5
14754,2,2,2,5
14755,2,3,5,7
14756,2,6,2,3
14757,1,1,1,7
14758,1,1,2,6
14759,1,2,3,5
14760,1,2,3,7
14761,2,6,7,1
14762,2,7,2,3
14763,2,6,3,3
14764,2,7,2,3
14765,1,4,6,4
14766,1,1,1,5
14767,2,5,6,4
14768,1,4,7,3
14769,2,7,1,7
14770,2,6,5,5
14771,1,3,4,5
14772,1,2,3,3
14773,2,6,1,5
14774,2,3,2,2
14775,1,5,4,1
14776,2,4,5,2
14777,2,3,3,2
14778,1,5,1,2
14779,1,2,2,3
14780,2,5,4,4
14781,1,6,7,1
14782,1,1,2,7
14783,1,2,6,4
14784,2,3,2,6
14785,1,4,2,6
14786,1,2,1,5
14787,2,3,4,2
14788,1,4,6,4
14789,1,1,6,4
14790,2,7,2,7
14791,2,2,4,3
14792,2,6,3,4
14793,1,5,3,5
14794,2,4,1,7
14795,2,6,6,6
14796,1,1,1,7
14797,2,4,2,5
14798,2,5,7,2
14799,1,1,1,7
14800,1,5,1,7
14801,2,7,4,6
14802,2,4,7,4
14803,2,2,2,4
14804,1,6,7,1
14805,2,5,6,1
14806,1,3,6,5
14807,2,5,7,4
14808,1,7,1,5
14809,1,5,5,4
14810,1,7,7,4
14811,1,4,6,5
14812,1,1,2,5
14813,1,2,2,6
14814,2,5,4,4
14815,1,6,1,5
14816,1,1,1,7
14817,2,7,1,7
14818,2,6,2,2
14819,2,3,4,4
14820,1,2,2,4
14821,1,5,1,5
14822,2,3,7,3
14823,1,7,5,6
14824,2,5,6,1
14825,1,6,1,6
14826,1,3,1,3
14827,1,3,2,4
14828,2,1,1,5
14829,1,3,3,3
14830,2,4,1,7
14831,1,4,6,5
14832,1,5,2,3
14833,2,6,6,4
14834,2,3,4,2
14835,2,3,3,5
14836,1,6,2,5
14837,2,5,2,6
14838,1,5,7,7
14839,2,2,6,4
14840,1,1,2,3
14841,2,4,6,3
14842,1,6,1,6
14843,1,3,7,4
14844,2,5,2,6
14845,2,4,2,3
14846,2,6,4,7
14847,1,5,1,5
14848,1,2,6,5
14849,1,3,7,5
14850,1,3,6,2
14851,2,7,2,5
14852,2,6,4,5
14853,1,7,4,7
14854,2,7,4,4
14855,2,5,2,5
14856,2,5,2,5
14857,1,3,4,3
14858,2,3,2,7
14859,2,5,2,4
14860,2,7,1,7
14861,2,4,2,5
14862,1,3,6,6
14863,2,4,7,3
14864,1,5,4,6
14865,2,6,2,6
14866,1,3,7,4
14867,1,3,1,7
14868,2,1,6,2
14869,1,7,4,7
14870,2,1,2,7
14871,2,1,2,7
14872,2,3,6,4
14873,2,2,6,5
14874,1,1,4,2
14875,1,6,4,3
14876,2,4,4,4
14877,2,6,3,4
14878,1,4,1,1
14879,2,7,2,7
14880,1,5,4,5
14881,2,7,1,5
14882,2,6,2,5
14883,2,5,2,3
14884,1,3,2,4
14885,2,7,6,1
14886,2,4,2,2
14887,1,2,3,3
14888,2,5,2,5
14889,1,4,3,4
14890,1,4,2,7
14891,2,2,6,3
14892,2,2,4,3
14893,1,4,6,6
14894,2,1,4,4
14895,2,7,2,6
14896,1,5,4,7
14897,1,2,3,2
14898,2,5,5,4
14899,1,2,6,2
14900,1,5,2,7
14901,2,5,7,2
14902,1,3,2,4
14903,1,2,3,3
14904,1,3,2,4
14905,1,7,1,7
14906,2,6,2,6
14907,1,6,4,1
14908,2,7,4,7
14909,2,3,4,3
14910,2,6,5,1
14911,2,2,6,3
14912,2,6,1,5
14913,1,4,3,3
14914,2,7,5,3
14915,2,3,4,7
14916,1,2,6,7
14917,1,2,2,1
14918,1,5,1,7
14919,1,4,3,5
14920,1,3,4,5
14921,2,2,7,5
14922,2,6,6,4
14923,2,6,2,1
14924,2,5,4,5
14925,2,2,6,2
14926,1,1,1,6
14927,2,5,7,5
14928,2,4,3,2
14929,2,1,1,5
14930,2,2,2,6
14931,1,6,3,3
14932,1,2,7,5
14933,1,5,2,4
14934,1,5,2,4
14935,2,6,4,7
14936,1,6,7,3
14937,1,5,2,4
14938,1,5,4,3
14939,2,4,2,7
14940,1,1,2,7
14941,1,4,6,5
14942,1,2,6,4
14943,1,3,3,6
14944,1,5,99,7
14945,1,6,7,3
14946,1,6,2,1
14947,2,6,2,5
14948,2,6,2,4
14949,2,5,6,3
14950,2,3,2,4
14951,2,4,6,97
14952,1,3,4,3
14953,1,1,2,6
14954,2,1,6,3
14955,2,4,4,1
14956,2,3,2,6
14957,2,5,6,5
14958,2,6,1,7
14959,1,7,2,6
14960,1,5,4,4
14961,1,2,6,1
14962,1,7,5,1
14963,2,7,2,7
14964,2,3,4,4
14965,2,5,2,3
14966,1,3,2,2
14967,2,6,5,4
14968,2,5,3,3
14969,2,2,5,5
14970,2,6,3,5
14971,2,6,1,3
14972,1,6,6,7
14973,1,7,7,7
14974,1,6,4,3
14975,1,1,6,3
14976,2,5,2,7
14977,2,7,2,1
14978,2,6,1,5
14979,2,1,5,4
14980,2,4,3,5
14981,1,3,7,4
14982,2,3,4,4
14983,2,6,3,3
14984,2,2,7,5
14985,2,7,2,4
14986,1,5,3,4
14987,2,4,6,4
14988,2,5,2,5
14989,1,5,2,4
14990,1,6,4,2
14991,1,5,6,5
14992,2,5,7,2
14993,2,4,4,6
14994,2,6,2,4
14995,2,5,6,3
14996,1,6,4,3
14997,2,7,2,1
14998,1,6,6,3
14999,2,2,6,6
15000,1,5,5,5
15001,2,1,2,7
15002,1,5,2,3
15003,1,2,4,3
15004,2,1,2,5
15005,2,7,6,2
15006,1,2,2,5
15007,2,4,97,97
15008,2,2,2,4
15009,2,6,6,3
15010,2,5,2,5
15011,2,4,4,5
15012,1,6,5,7
15013,1,4,4,6
15014,2,4,4,6
15015,2,6,2,6
15016,1,4,4,3
15017,2,4,7,2
15018,1,5,6,4
15019,1,5,5,2
15020,1,4,4,5
15021,1,6,4,7
15022,1,3,2,3
15023,1,7,7,1
15024,1,5,7,3
15025,1,3,3,3
15026,2,6,4,5
15027,2,4,1,6
15028,1,4,2,3
15029,1,3,98,5
15030,2,3,6,3
15031,1,3,7,7
15032,2,1,1,7
15033,2,5,4,5
15034,2,1,2,3
15035,1,7,6,6
15036,1,5,6,7
15037,2,5,7,5
15038,1,1,2,5
15039,1,6,1,7
15040,1,4,3,3
15041,2,7,1,5
15042,2,2,2,5
15043,1,4,3,5
15044,1,2,6,3
15045,2,2,6,5
15046,1,1,1,7
15047,2,5,4,6
15048,2,5,4,5
15049,1,3,3,4
15050,1,7,1,3
15051,1,2,7,7
15052,2,6,5,5
15053,2,7,2,4
15054,2,3,6,3
15055,2,5,1,5
15056,2,2,7,5
15057,1,1,6,6
15058,2,3,7,5
15059,2,2,2,3
15060,1,4,6,7
15061,2,6,7,3
15062,2,1,1,6
15063,2,2,6,4
15064,1,3,3,4
15065,2,5,4,3
15066,2,1,2,5
15067,2,4,4,7
15068,2,6,4,5
15069,2,6,6,4
15070,1,6,6,3
15071,2,2,4,4
15072,1,4,3,5
15073,2,6,1,4
15074,2,2,7,7
15075,1,3,6,7
15076,1,4,7,6
15077,2,3,4,5
15078,1,5,4,3
15079,1,6,2,5
15080,2,4,2,7
15081,2,5,2,3
15082,2,4,2,7
15083,2,7,4,7
15084,2,3,5,4
15085,1,6,3,7
15086,1,3,4,7
15087,1,2,3,3
15088,1,1,2,3
15089,1,4,2,5
15090,2,6,4,5
15091,2,6,2,3
15092,2,2,2,5
15093,1,4,4,1
15094,1,6,1,2
15095,2,2,6,3
15096,1,6,2,7
15097,1,3,7,4
15098,2,4,6,7
15099,2,2,4,5
15100,2,4,4,3
15101,1,5,2,5
15102,1,1,2,4
15103,2,5,2,2
15104,1,5,6,4
15105,1,2,4,6
15106,1,7,1,5
15107,2,1,1,6
15108,2,6,3,3
15109,2,3,6,3
15110,1,3,4,6
15111,1,1,1,6
15112,2,3,7,3
15113,2,3,2,5
15114,2,7,2,4
15115,1,4,1,5
15116,1,3,7,3
15117,2,3,2,5
15118,1,4,6,7
15119,2,7,5,2
15120,1,3,4,5
15121,2,2,6,4
15122,2,4,1,6
15123,2,5,1,7
15124,2,7,1,7
15125,2,3,2,6
15126,1,7,3,1
15127,2,3,2,2
15128,2,4,2,6
15129,1,2,7,5
15130,1,5,2,6
15131,1,1,2,3
15132,1,6,3,3
15133,1,6,4,2
15134,2,4,4,5
15135,2,6,4,2
15136,1,2,3,6
15137,1,5,2,1
15138,1,6,6,2
15139,1,2,6,2
15140,1,6,3,1
15141,1,4,2,6
15142,1,5,4,3
15143,2,5,3,5
15144,2,5,2,5
15145,2,2,3,4
15146,2,5,2,5
15147,2,7,7,5
15148,2,5,2,5
15149,2,5,4,7
15150,1,6,2,4
15151,1,5,4,7
15152,2,2,1,7
15153,2,2,4,6
15154,2,5,5,3
15155,2,6,6,5
15156,2,2,4,6
15157,1,2,6,4
15158,2,5,4,7
15159,2,7,6,5
15160,1,5,4,5
15161,2,6,2,3
15162,1,6,1,6
15163,1,5,6,7
15164,1,5,4,2
15165,2,6,5,5
15166,2,6,3,6
15167,2,7,1,7
15168,1,5,1,2
15169,1,3,2,7
15170,1,4,2,3
15171,1,2,4,2
15172,2,3,2,7
15173,2,2,1,5
15174,1,7,3,7
15175,1,3,2,4
15176,1,5,4,5
15177,2,5,7,6
15178,2,7,97,6
15179,2,3,3,5
15180,1,7,3,4
15181,2,6,6,7
15182,2,5,7,4
15183,2,7,2,6
15184,2,7,6,5
15185,2,4,4,2
15186,1,4,2,5
15187,2,1,2,5
15188,1,3,2,2
15189,2,6,1,7
15190,1,3,6,3
15191,2,5,2,4
15192,2,5,2,5
15193,2,4,2,5
15194,2,5,2,5
15195,1,3,2,3
15196,2,4,6,3
15197,1,7,3,1
15198,1,5,6,1
15199,1,5,1,3
15200,2,3,7,4
15201,1,5,2,7
15202,1,2,2,5
15203,1,2,6,3
15204,1,5,3,7
15205,2,2,4,5
15206,2,7,1,7
15207,1,3,6,4
15208,1,2,3,5
15209,1,2,2,4
15210,2,5,2,5
15211,1,3,4,4
15212,2,5,6,2
15213,2,3,6,7
15214,2,6,2,3
15215,1,2,4,3
15216,2,5,7,4
15217,2,2,7,4
15218,2,3,4,5
15219,2,5,4,7
15220,2,1,4,4
15221,2,2,4,5
15222,2,1,2,7
15223,2,5,2,5
15224,1,5,6,3
15225,2,5,4,5
15226,2,7,1,6
15227,2,4,6,6
15228,2,3,97,97
15229,1,1,2,6
15230,1,6,5,1
15231,2,6,4,5
15232,1,2,3,2
15233,2,3,6,3
15234,2,5,4,5
15235,2,6,2,2
15236,2,7,4,6
15237,1,3,6,5
15238,1,6,6,1
15239,2,4,6,5
15240,1,5,5,5
15241,2,2,1,4
15242,2,6,7,2
15243,2,7,1,7
15244,1,6,5,1
15245,1,3,3,4
15246,2,6,6,6
15247,1,2,7,5
15248,2,3,4,5
15249,2,5,6,7
15250,1,4,4,5
15251,1,7,4,7
15252,1,4,2,7
15253,2,2,4,7
15254,2,4,7,5
15255,1,5,2,3
15256,2,4,4,5
15257,1,5,4,3
15258,2,5,4,4
15259,2,4,4,4
15260,2,2,6,5
15261,1,4,7,4
15262,2,7,1,6
15263,2,7,2,1
15264,1,1,2,5
15265,1,4,3,5
15266,1,5,4,7
15267,2,5,4,6
15268,1,3,4,7
15269,2,1,2,5
15270,2,3,4,6
15271,1,6,7,7
15272,2,3,6,4
15273,1,6,2,6
15274,1,5,4,6
15275,1,1,4,4
15276,2,1,2,6
15277,2,3,2,5
15278,2,5,2,5
15279,1,1,2,4
15280,1,3,6,4
15281,1,5,3,1
15282,2,1,7,5
15283,2,4,6,7
15284,1,4,6,2
15285,1,1,6,2
15286,2,5,6,3
15287,2,4,2,5
15288,1,5,4,5
15289,1,7,7,5
15290,2,4,7,4
15291,2,4,7,2
15292,1,3,4,6
15293,1,3,6,5
15294,2,3,6,2
15295,1,3,2,6
15296,2,5,6,1
15297,2,6,2,7
15298,1,3,4,1
15299,2,1,2,7
15300,2,7,1,6
15301,1,3,7,3
15302,2,6,7,5
15303,2,6,2,4
15304,1,7,1,4
15305,1,6,5,4
15306,1,1,4,6
15307,2,2,6,5
15308,2,5,5,5
15309,1,1,2,7
15310,1,2,6,5
15311,1,4,2,3
15312,2,5,4,7
15313,2,5,2,7
15314,2,3,4,5
15315,2,4,6,7
15316,1,6,4,5
15317,2,4,2,5
15318,2,2,5,5
15319,1,7,2,1
15320,2,6,4,5
15321,1,1,1,7
15322,2,7,1,7
15323,2,3,6,3
15324,1,5,2,5
15325,1,3,7,6
15326,1,7,1,5
15327,2,3,4,4
15328,1,3,2,5
15329,1,4,6,2
15330,2,1,2,6
15331,2,5,2,5
15332,2,3,7,3
15333,2,6,4,3
15334,1,5,6,2
15335,2,1,1,7
15336,1,6,6,3
15337,1,7,6,1
15338,2,7,6,5
15339,2,4,5,5
15340,2,5,5,7
15341,1,6,1,7
15342,2,1,2,5
15343,1,1,2,5
15344,2,5,4,4
15345,1,7,4,5
15346,1,3,4,5
15347,2,3,6,6
15348,2,5,3,5
15349,1,3,4,5
15350,2,7,3,7
15351,2,5,2,2
15352,1,5,6,5
15353,2,6,2,5
15354,2,7,1,4
15355,1,5,6,5
15356,1,3,7,4
15357,1,3,4,2
15358,2,6,2,2
15359,1,5,7,4
15360,2,1,6,5
15361,2,6,2,7
15362,2,7,3,6
15363,1,1,1,6
15364,2,3,7,5
15365,1,4,2,2
15366,1,5,6,99
15367,2,4,1,5
15368,2,5,2,4
15369,2,2,7,4
15370,2,7,2,7
15371,1,3,5,7
15372,1,5,4,4
15373,2,3,4,2
15374,2,2,6,3
15375,1,6,2,3
15376,1,5,1,5
15377,2,6,2,1
15378,2,5,4,5
15379,2,6,4,6
15380,1,5,2,4
15381,1,5,1,4
15382,2,2,4,2
15383,2,6,4,7
15384,1,2,2,4
15385,2,5,2,6
15386,2,3,4,4
15387,2,4,7,4
15388,2,4,6,4
15389,2,5,4,5
15390,2,2,6,4
15391,2,3,4,6
15392,1,7,1,4
15393,2,6,1,3
15394,1,5,4,7
15395,2,6,3,7
15396,1,5,4,4
15397,2,7,7,1
15398,2,6,4,6
15399,1,4,2,6
15400,1,3,4,4
15401,2,6,7,1
15402,1,3,2,5
15403,2,3,1,6
15404,1,3,4,3
15405,2,3,2,5
15406,2,7,2,6
15407,1,5,2,4
15408,1,1,99,6
15409,1,4,7,3
15410,2,4,2,7
15411,2,2,1,5
15412,1,2,3,2
15413,1,5,4,3
15414,2,6,6,1
15415,1,3,6,2
15416,1,6,4,1
15417,1,4,7,1
15418,1,2,1,7
15419,2,6,4,1
15420,1,2,7,5
15421,1,5,3,7
15422,1,4,6,3
15423,2,7,5,3
15424,2,1,2,5
15425,1,6,5,4
15426,2,5,4,3
15427,1,6,4,3
15428,2,3,5,2
15429,1,3,3,5
15430,1,5,3,4
15431,2,5,2,2
15432,1,5,7,1
15433,2,5,2,7
15434,2,7,4,5
15435,2,5,4,4
15436,1,3,4,7
15437,2,4,4,5
15438,2,4,7,6
15439,1,2,7,5
15440,1,5,3,3
15441,2,3,4,5
15442,2,5,2,5
15443,2,7,1,7
15444,2,5,3,3
15445,1,5,6,4
15446,2,6,2,5
15447,2,3,6,3
15448,1,6,7,6
15449,1,1,4,4
15450,2,2,7,6
15451,2,1,1,7
15452,1,4,2,7
15453,1,3,2,3
15454,1,5,7,1
15455,2,6,2,4
15456,2,7,1,4
15457,1,1,2,5
15458,1,6,1,2
15459,1,4,2,5
15460,1,4,2,3
15461,2,6,4,6
15462,2,3,4,6
15463,2,4,6,5
15464,2,5,2,6
15465,2,6,2,5
15466,1,4,2,5
15467,2,5,2,7
15468,1,1,1,7
15469,1,2,4,3
15470,2,7,1,5
15471,1,5,7,4
15472,1,3,3,3
15473,2,6,6,2
15474,1,6,4,5
15475,2,4,4,1
15476,2,2,4,4
15477,2,5,2,7
15478,2,3,2,6
15479,2,4,2,3
15480,1,5,4,3
15481,2,5,5,7
15482,1,4,2,6
15483,2,5,2,6
15484,2,6,1,7
15485,2,6,4,5
15486,1,7,2,5
15487,1,4,7,2
15488,1,1,2,6
15489,2,5,7,5
15490,1,2,4,4
15491,1,3,2,5
15492,1,3,6,6
15493,1,7,4,6
15494,1,7,2,3
15495,2,1,4,4
15496,2,4,1,7
15497,2,5,1,7
15498,1,3,6,99
15499,2,2,4,3
15500,1,5,1,6
15501,1,6,1,6
15502,2,5,2,4
15503,2,4,2,5
15504,2,4,4,3
15505,1,3,3,6
15506,2,6,4,4
15507,1,3,4,7
15508,2,7,2,7
15509,2,7,5,6
15510,2,3,7,5
15511,2,4,4,6
15512,2,3,4,5
15513,2,6,1,6
15514,1,5,3,6
15515,2,5,4,5
15516,1,5,4,6
15517,2,4,1,4
15518,2,6,2,5
15519,2,7,1,7
15520,1,3,6,5
15521,2,1,6,4
15522,1,4,1,6
15523,1,3,6,5
15524,2,2,4,6
15525,2,5,6,5
15526,2,3,4,2
15527,2,3,6,4
15528,1,5,6,5
15529,1,4,3,3
15530,1,4,2,5
15531,1,3,6,3
15532,1,2,7,3
15533,2,7,1,5
15534,2,2,6,5
15535,2,5,4,2
15536,2,3,2,6
15537,2,3,99,3
15538,2,3,4,6
15539,2,4,4,5
15540,1,6,1,1
15541,1,6,6,5
15542,2,6,1,6
15543,1,2,2,5
15544,1,5,3,3
15545,2,6,2,6
15546,2,2,97,97
15547,2,4,6,3
15548,1,4,6,5
15549,2,5,2,5
15550,2,2,4,5
15551,1,7,1,5
15552,1,6,2,1
15553,1,3,6,3
15554,1,7,6,5
15555,2,6,6,5
15556,2,6,4,6
15557,2,5,2,5
15558,1,5,2,2
15559,2,3,6,5
15560,2,2,6,4
15561,1,5,7,4
15562,2,1,1,5
15563,2,7,2,6
15564,1,4,7,4
15565,2,6,1,5
15566,1,4,2,7
15567,2,7,6,7
15568,1,3,4,3
15569,2,3,7,5
15570,1,4,2,5
15571,1,3,4,2
15572,1,5,4,3
15573,1,6,1,7
15574,2,3,6,2
15575,1,5,3,1
15576,1,4,3,5
15577,2,2,7,3
15578,2,4,4,7
15579,1,3,1,6
15580,2,4,7,6
15581,1,1,4,4
15582,1,5,2,6
15583,2,6,1,6
15584,1,4,2,5
15585,1,2,3,3
15586,2,4,4,7
15587,2,6,7,2
15588,1,6,3,7
15589,2,7,2,7
15590,2,5,5,5
15591,1,7,2,6
15592,1,2,97,4
15593,1,4,3,2
15594,1,2,6,2
15595,2,6,4,1
15596,1,2,4,4
15597,2,4,6,6
15598,2,6,2,2
15599,1,3,2,5
15600,2,2,2,6
15601,1,4,4,7
15602,2,4,4,7
15603,1,5,4,3
15604,1,2,6,7
15605,1,1,5,3
15606,1,4,2,5
15607,2,2,6,2
15608,2,4,4,7
15609,1,3,3,2
15610,2,7,1,7
15611,1,6,7,3
15612,1,2,2,6
15613,2,6,1,7
15614,2,1,2,2
15615,1,6,7,5
15616,2,2,4,5
15617,1,5,1,6
15618,2,7,4,3
15619,1,4,3,4
15620,2,5,6,6
15621,2,3,7,3
15622,1,4,3,7
15623,2,5,5,4
15624,2,5,4,4
15625,2,7,4,6
15626,2,4,7,4
15627,2,1,1,3
15628,1,4,2,6
15629,2,6,7,5
15630,2,2,6,7
15631,1,3,4,3
15632,1,5,2,7
15633,1,5,4,4
15634,2,3,6,4
15635,2,4,2,5
15636,2,3,2,1
15637,1,6,6,2
15638,1,3,4,2
15639,1,6,4,4
15640,2,4,4,7
15641,1,2,4,5
15642,1,4,1,2
15643,2,6,2,5
15644,2,3,4,5
15645,2,6,4,6
15646,2,5,7,4
15647,2,5,1,6
15648,1,2,4,5
15649,1,2,2,6
15650,2,6,2,2
15651,1,6,1,5
15652,1,3,2,5
15653,2,7,2,7
15654,1,5,3,5
15655,2,2,6,7
15656,1,5,2,7
15657,2,1,4,3
15658,1,7,2,5
15659,2,4,6,5
15660,1,5,1,6
15661,2,3,6,4
15662,2,7,1,5
15663,1,6,3,2
15664,1,3,3,3
15665,2,7,7,4
15666,2,6,4,7
15667,2,5,1,5
15668,1,6,6,2
15669,1,3,4,7
15670,2,5,2,1
15671,2,5,1,5
15672,2,5,5,3
15673,2,7,1,6
15674,1,5,2,1
15675,1,6,2,5
15676,2,4,2,3
15677,2,4,7,3
15678,2,2,4,2
15679,2,6,4,7
15680,2,4,2,7
15681,1,5,6,5
15682,2,5,2,7
15683,2,5,5,7
15684,1,4,7,3
15685,1,1,2,4
15686,1,3,6,3
15687,1,1,2,4
15688,1,6,2,6
15689,1,1,4,3
15690,1,5,2,5
15691,2,5,3,7
15692,1,6,1,3
15693,2,7,7,1
15694,2,4,4,6
15695,1,2,7,3
15696,1,4,6,3
15697,2,2,4,7
15698,2,5,2,4
15699,1,6,4,1
15700,1,3,1,3
15701,2,2,4,5
15702,2,2,2,4
15703,1,3,3,5
15704,1,1,1,7
15705,2,4,4,5
15706,1,6,5,1
15707,1,5,1,6
15708,2,1,1,5
15709,2,6,4,5
15710,2,6,2,5
15711,2,3,4,4
15712,2,2,7,7
15713,2,1,1,4
15714,1,2,97,97
15715,2,2,2,5
15716,2,3,4,3
15717,1,2,7,6
15718,2,7,7,6
15719,1,7,5,1
15720,2,2,7,3
15721,2,3,4,5
15722,2,4,3,4
15723,1,2,1,6
15724,2,2,4,3
15725,2,3,3,6
15726,2,7,6,5
15727,1,6,6,3
15728,2,3,4,7
15729,2,4,7,5
15730,1,6,7,3
15731,2,1,2,4
15732,2,1,4,3
15733,2,3,4,5
15734,1,6,1,1
15735,2,6,4,5
15736,2,3,6,3
15737,1,3,6,6
15738,2,3,4,5
15739,2,2,6,4
15740,2,7,1,6
15741,1,3,4,4
15742,1,3,3,5
15743,2,2,6,1
15744,1,7,1,4
15745,1,4,4,5
15746,2,6,7,5
15747,2,6,3,4
15748,1,1,1,5
15749,2,5,1,7
15750,2,7,1,6
15751,2,3,6,5
15752,1,4,1,6
15753,1,5,4,3
15754,2,4,4,6
15755,2,5,6,3
15756,2,5,4,1
15757,1,6,6,3
15758,2,6,2,6
15759,2,3,4,3
15760,2,3,3,5
15761,2,6,2,7
15762,2,5,4,3
15763,2,4,5,5
15764,1,6,1,1
15765,2,4,6,4
15766,2,6,2,1
15767,2,3,7,7
15768,1,3,3,3
15769,2,4,1,7
15770,1,5,7,7
15771,2,3,6,4
15772,2,3,6,5
15773,2,3,4,3
15774,2,6,4,7
15775,2,2,4,6
15776,2,2,1,6
15777,2,4,7,2
15778,1,1,2,6
15779,2,5,6,3
15780,2,1,4,4
15781,2,5,3,6
15782,1,7,1,1
15783,1,7,5,4
15784,1,7,1,5
15785,2,4,4,5
15786,1,4,7,3
15787,2,6,4,3
15788,2,3,7,2
15789,1,5,6,5
15790,2,5,6,3
15791,1,3,1,5
15792,1,2,2,7
15793,1,4,4,4
15794,2,5,2,7
15795,1,5,4,6
15796,1,5,1,1
15797,2,4,4,7
15798,2,6,6,2
15799,1,6,1,5
15800,2,5,4,4
15801,1,3,4,5
15802,2,1,2,5
15803,2,5,6,6
15804,2,6,2,3
15805,1,4,3,5
15806,2,4,4,4
15807,1,4,2,1
15808,1,4,3,3
15809,2,5,5,3
15810,1,6,2,6
15811,2,4,4,3
15812,2,1,4,4
15813,1,3,7,7
15814,1,5,1,1
15815,1,5,4,3
15816,2,6,2,5
15817,1,6,6,6
15818,2,5,4,6
15819,2,6,2,5
15820,2,5,2,2
15821,1,7,1,6
15822,2,4,2,4
15823,2,5,2,6
15824,2,5,3,5
15825,2,4,7,6
15826,2,6,6,5
15827,1,5,1,7
15828,2,6,1,1
15829,1,5,6,1
15830,1,3,3,3
15831,2,2,4,4
15832,2,6,2,4
15833,2,7,1,2
15834,1,2,2,5
15835,1,3,4,3
15836,2,5,2,2
15837,2,7,5,3
15838,1,1,6,6
15839,2,6,1,3
15840,1,5,2,5
15841,1,5,6,5
15842,1,1,1,7
15843,2,7,2,6
15844,2,5,5,1
15845,2,5,6,2
15846,1,7,1,6
15847,2,6,4,7
15848,2,2,5,5
15849,2,5,2,6
15850,2,3,4,2
15851,1,5,7,6
15852,2,5,1,7
15853,2,4,5,2
15854,2,7,4,6
15855,2,7,4,6
15856,1,5,1,4
15857,2,2,7,6
15858,2,5,6,7
15859,2,6,1,6
15860,2,5,5,2
15861,2,3,2,3
15862,1,6,2,6
15863,2,5,2,6
15864,1,2,4,3
15865,2,7,3,1
15866,1,1,2,7
15867,2,4,99,7
15868,2,5,7,3
15869,1,7,6,6
15870,1,4,2,1
15871,2,3,2,5
15872,1,5,1,6
15873,1,3,3,3
15874,2,4,7,4
15875,1,4,4,4
15876,2,2,6,6
15877,1,4,4,4
15878,2,2,6,3
15879,2,5,6,6
15880,2,7,6,7
15881,2,2,6,3
15882,1,5,2,4
15883,2,5,2,7
15884,2,5,4,5
15885,1,6,1,3
15886,2,3,2,5
15887,1,6,7,1
15888,2,5,4,3
15889,2,1,2,5
15890,2,2,4,2
15891,2,5,6,6
15892,2,1,2,7
15893,2,1,6,2
15894,1,5,6,4
15895,2,5,6,4
15896,1,7,2,2
15897,2,3,2,6
15898,1,5,2,4
15899,1,5,2,3
15900,2,5,2,4
15901,2,3,1,6
15902,1,6,1,2
15903,1,2,4,1
15904,1,5,6,7
15905,2,4,4,1
15906,2,4,5,7
15907,1,7,6,3
15908,2,3,4,6
15909,2,1,2,7
15910,2,4,6,6
15911,1,4,3,2
15912,2,6,2,7
15913,1,6,2,5
15914,2,2,2,5
15915,1,7,1,6
15916,1,6,2,5
15917,1,7,1,6
15918,2,1,5,5
15919,1,1,1,5
15920,1,2,6,7
15921,1,2,2,3
15922,2,2,4,7
15923,2,6,1,6
15924,1,1,1,3
15925,1,3,2,5
15926,2,5,5,6
15927,2,6,6,5
15928,2,4,4,2
15929,2,7,4,4
15930,2,3,7,3
15931,2,5,4,6
15932,2,2,6,7
15933,2,5,6,6
15934,2,6,5,1
15935,1,2,3,6
15936,1,2,4,3
15937,1,3,6,3
15938,1,2,2,3
15939,1,7,6,7
15940,1,3,1,7
15941,2,3,4,1
15942,1,5,2,5
15943,2,2,6,5
15944,1,7,1,3
15945,1,3,7,4
15946,2,1,1,7
15947,2,6,6,7
15948,2,6,1,6
15949,1,2,7,7
15950,1,4,6,3
15951,2,5,2,5
15952,1,4,2,4
15953,2,7,1,7
15954,2,4,4,5
15955,2,5,4,6
15956,2,7,1,5
15957,2,7,4,7
15958,1,6,1,4
15959,2,2,4,6
15960,2,3,4,6
15961,1,2,4,2
15962,2,5,4,7
15963,1,7,7,7
15964,2,6,2,6
15965,2,5,2,7
15966,2,4,6,3
15967,1,2,6,3
15968,1,4,7,5
15969,2,5,2,5
15970,1,2,6,3
15971,2,3,3,3
15972,1,3,4,4
15973,1,6,5,4
15974,2,4,2,4
15975,2,6,7,6
15976,1,6,1,4
15977,2,4,5,3
15978,2,3,4,6
15979,1,5,7,2
15980,2,6,1,7
15981,1,6,3,5
15982,2,7,6,5
15983,1,7,4,2
15984,1,3,6,6
15985,1,2,4,6
15986,1,3,4,4
15987,2,4,98,4
15988,2,2,6,7
15989,2,6,1,6
15990,2,7,2,6
15991,1,3,3,5
15992,1,3,3,5
